sales_id,order_id,date_id,customer_id,product_id,location_id,ship_mode,sales,quantity,discount,profit
4072,CA-2016-145303,20160828,TP-21415,FUR-BO-10003159,LOC00177,First Class,156.3728,2,0.32,-52.8908
4073,CA-2015-156104,20151206,NP-18685,TEC-CO-10002095,LOC00305,Second Class,999.98,2,0.0,449.991
4074,US-2015-164308,20150924,SC-20680,TEC-PH-10004120,LOC00474,First Class,821.94,6,0.0,213.7044
4075,CA-2017-108112,20171115,DK-12895,FUR-FU-10003553,LOC00475,Standard Class,220.064,4,0.2,55.016
4076,CA-2017-108112,20171115,DK-12895,FUR-FU-10001488,LOC00475,Standard Class,339.136,4,0.2,0.0
4077,CA-2015-100685,20151219,SM-20950,OFF-BI-10003094,LOC00199,Second Class,7.04,2,0.0,3.3088
4078,CA-2015-100685,20151219,SM-20950,OFF-FA-10003472,LOC00199,Second Class,5.04,4,0.0,0.2016
4079,CA-2015-100685,20151219,SM-20950,OFF-PA-10001289,LOC00199,Second Class,116.28,3,0.0,56.9772
4080,CA-2015-165414,20151221,LS-17245,TEC-PH-10002293,LOC00223,First Class,47.976,3,0.2,4.7976
4081,CA-2016-140417,20160925,KE-16420,OFF-PA-10000380,LOC00301,Standard Class,60.048,9,0.2,22.518
4082,CA-2016-140417,20160925,KE-16420,OFF-BI-10004828,LOC00301,Standard Class,5.022,1,0.7,-3.5154
4083,US-2017-151316,20170624,MC-17635,OFF-BI-10004632,LOC00068,Standard Class,182.994,3,0.8,-320.2395
4084,US-2017-151316,20170624,MC-17635,OFF-PA-10000327,LOC00068,Standard Class,10.272,3,0.2,3.21
4085,CA-2017-163692,20170907,Dp-13240,OFF-BI-10003291,LOC00052,First Class,7.857,3,0.7,-6.0237
4086,CA-2016-111913,20160804,LC-16930,TEC-PH-10002275,LOC00380,Second Class,302.384,2,0.2,30.2384
4087,CA-2016-111913,20160804,LC-16930,OFF-BI-10003291,LOC00380,Second Class,20.952,3,0.2,7.0713
4088,CA-2016-111913,20160804,LC-16930,OFF-BI-10000343,LOC00380,Second Class,11.784,3,0.2,3.9771
4089,US-2014-156559,20140819,LH-16900,FUR-BO-10000711,LOC00238,Standard Class,638.82,9,0.0,172.4814
4090,CA-2016-161473,20160401,TB-21175,OFF-LA-10001297,LOC00046,Standard Class,20.7,2,0.0,9.936
4091,CA-2016-161473,20160401,TB-21175,OFF-SU-10001574,LOC00046,Standard Class,10.95,3,0.0,3.285
4092,CA-2016-161473,20160401,TB-21175,OFF-BI-10003305,LOC00046,Standard Class,14.352,3,0.2,4.6644
4093,CA-2017-166576,20170516,JM-15865,OFF-ST-10002574,LOC00076,First Class,221.024,2,0.2,-55.256
4094,CA-2015-102491,20150824,KW-16435,TEC-MA-10000864,LOC00203,Standard Class,3080.0,7,0.0,1416.8
4095,CA-2015-102491,20150824,KW-16435,TEC-AC-10003289,LOC00203,Standard Class,79.96,4,0.0,18.3908
4096,CA-2015-102491,20150824,KW-16435,TEC-PH-10001619,LOC00203,Standard Class,587.97,3,0.0,170.5113
4097,CA-2014-116904,20140923,SC-20095,OFF-PA-10004888,LOC00040,Standard Class,32.4,5,0.0,15.552
4098,CA-2014-116904,20140923,SC-20095,OFF-ST-10000736,LOC00040,Standard Class,404.9,5,0.0,16.196
4099,CA-2014-116904,20140923,SC-20095,OFF-BI-10001120,LOC00040,Standard Class,9449.95,5,0.0,4630.4755
4100,CA-2014-116904,20140923,SC-20095,OFF-BI-10000301,LOC00040,Standard Class,12.94,2,0.0,6.47
4101,US-2017-102288,20170619,ZC-21910,OFF-AP-10004655,LOC00015,Standard Class,2.264,1,0.8,-5.2072
4102,US-2017-102288,20170619,ZC-21910,OFF-AP-10002906,LOC00015,Standard Class,0.444,1,0.8,-1.11
4103,US-2017-102288,20170619,ZC-21910,OFF-PA-10000740,LOC00015,Standard Class,146.176,8,0.2,47.5072
4104,CA-2017-137456,20171221,RB-19465,FUR-FU-10001940,LOC00011,Same Day,15.92,2,0.0,7.0048
4105,US-2017-155999,20170807,JK-15370,TEC-PH-10000439,LOC00189,Standard Class,159.96,5,0.2,17.9955
4106,US-2017-155999,20170807,JK-15370,OFF-BI-10000404,LOC00189,Standard Class,13.76,2,0.2,4.644
4107,US-2016-148334,20160822,DD-13570,OFF-BI-10003676,LOC00017,Standard Class,4.312,2,0.8,-6.8992
4108,CA-2015-105599,20150907,MC-17275,OFF-ST-10002486,LOC00165,Same Day,13.96,2,0.0,0.2792
4109,CA-2015-105599,20150907,MC-17275,FUR-TA-10003837,LOC00165,Same Day,27.414,3,0.4,-14.1639
4110,CA-2015-153717,20151225,DL-13495,TEC-PH-10002923,LOC00084,Standard Class,73.98,2,0.0,19.9746
4111,CA-2015-153717,20151225,DL-13495,FUR-BO-10004360,LOC00084,Standard Class,160.98,1,0.0,20.9274
4112,CA-2015-153717,20151225,DL-13495,OFF-PA-10002160,LOC00084,Standard Class,17.34,3,0.0,8.4966
4113,CA-2015-153717,20151225,DL-13495,OFF-AR-10002375,LOC00084,Standard Class,3.28,1,0.0,0.9512
4114,CA-2015-116687,20150502,NC-18625,OFF-LA-10000443,LOC00015,Standard Class,8.856,3,0.2,2.9889
4115,CA-2015-116687,20150502,NC-18625,TEC-PH-10001750,LOC00015,Standard Class,158.376,3,0.2,13.8579
4116,CA-2016-163573,20161124,AC-10450,OFF-BI-10004632,LOC00060,First Class,1219.96,5,0.2,381.2375
4117,CA-2015-153416,20151124,TS-21340,OFF-BI-10002813,LOC00002,Standard Class,3.168,2,0.2,0.99
4118,CA-2015-153416,20151124,TS-21340,OFF-PA-10002005,LOC00002,Standard Class,19.44,3,0.0,9.3312
4119,CA-2015-153416,20151124,TS-21340,OFF-ST-10000060,LOC00002,Standard Class,454.86,7,0.0,54.5832
4120,CA-2015-153416,20151124,TS-21340,OFF-BI-10002706,LOC00002,Standard Class,91.392,8,0.2,29.7024
4121,CA-2017-117394,20170904,MM-17920,TEC-AC-10000199,LOC00075,Standard Class,19.04,4,0.2,-1.428
4122,CA-2017-133823,20170511,LP-17080,OFF-PA-10002870,LOC00006,Same Day,37.44,6,0.0,16.848
4123,CA-2017-133823,20170511,LP-17080,OFF-LA-10004545,LOC00006,Same Day,37.59,3,0.0,17.6673
4124,CA-2017-133823,20170511,LP-17080,OFF-BI-10000962,LOC00006,Same Day,26.032,2,0.2,9.4366
4125,CA-2014-127523,20140511,BG-11695,OFF-AP-10004249,LOC00291,Standard Class,35.91,3,0.0,9.6957
4126,CA-2017-123239,20170727,MG-18145,FUR-FU-10001602,LOC00134,Second Class,91.032,3,0.2,-2.2758
4127,CA-2017-156769,20170506,GZ-14470,OFF-AR-10003179,LOC00102,First Class,54.66,6,0.0,18.0378
4128,CA-2014-127299,20140919,JL-15835,OFF-ST-10003722,LOC00044,Standard Class,67.344,6,0.2,7.5762
4129,CA-2014-127299,20140919,JL-15835,TEC-MA-10001127,LOC00044,Standard Class,2624.985,3,0.5,-944.9946
4130,CA-2015-121272,20150329,DO-13435,OFF-AP-10001947,LOC00006,Standard Class,73.28,4,0.0,21.2512
4131,CA-2014-115336,20141118,AB-10600,OFF-BI-10001107,LOC00037,Standard Class,14.48,5,0.8,-23.892
4132,CA-2015-111703,20150702,KB-16315,OFF-PA-10000349,LOC00476,Standard Class,11.952,3,0.2,4.0338
4133,CA-2015-111703,20150702,KB-16315,OFF-PA-10003349,LOC00476,Standard Class,15.552,3,0.2,5.6376
4134,CA-2014-128839,20140908,TT-21070,OFF-FA-10002280,LOC00338,Standard Class,45.0,9,0.0,21.6
4135,CA-2014-128839,20140908,TT-21070,TEC-MA-10000029,LOC00338,Standard Class,209.97,3,0.0,90.2871
4136,CA-2017-105914,20171002,PV-18985,OFF-BI-10002854,LOC00002,Standard Class,112.12,5,0.2,42.045
4137,CA-2017-105914,20171002,PV-18985,OFF-ST-10003716,LOC00002,Standard Class,1575.14,7,0.0,204.7682
4138,CA-2017-110926,20171119,DD-13570,OFF-FA-10000624,LOC00213,Standard Class,25.06,7,0.0,12.53
4139,CA-2016-117226,20161230,KD-16495,OFF-BI-10004654,LOC00477,First Class,6.924,6,0.8,-10.386
4140,CA-2017-127313,20171201,RA-19285,OFF-ST-10001228,LOC00075,First Class,37.392,3,0.2,2.337
4141,CA-2017-127313,20171201,RA-19285,FUR-FU-10003798,LOC00075,First Class,79.12,5,0.2,13.846
4142,CA-2016-136287,20160613,SS-20590,OFF-LA-10003148,LOC00478,Standard Class,18.9,3,0.0,8.694
4143,US-2014-107699,20140519,JH-15820,OFF-BI-10001249,LOC00375,Standard Class,57.42,9,0.0,26.4132
4144,CA-2017-112725,20170130,EH-14125,OFF-AR-10003759,LOC00095,Standard Class,12.74,7,0.0,5.733
4145,CA-2017-112725,20170130,EH-14125,OFF-AR-10001227,LOC00095,Standard Class,8.82,3,0.0,2.3814
4146,CA-2017-112725,20170130,EH-14125,FUR-CH-10000863,LOC00095,Standard Class,120.784,1,0.2,-13.5882
4147,CA-2015-136196,20151128,TP-21415,FUR-FU-10004017,LOC00266,Standard Class,322.59,3,0.0,64.518
4148,CA-2017-106068,20171023,RB-19330,OFF-BI-10000962,LOC00111,Standard Class,9.762,3,0.8,-15.1311
4149,CA-2017-106068,20171023,RB-19330,OFF-ST-10004507,LOC00111,Standard Class,13.72,1,0.2,1.2005
4150,CA-2017-106068,20171023,RB-19330,TEC-AC-10002942,LOC00111,Standard Class,55.2,1,0.2,-2.07
4151,CA-2017-106068,20171023,RB-19330,OFF-ST-10002344,LOC00111,Standard Class,259.136,4,0.2,-58.3056
4152,CA-2017-100160,20170907,CB-12025,OFF-LA-10002475,LOC00064,Standard Class,29.24,5,0.2,9.8685
4153,CA-2017-100160,20170907,CB-12025,OFF-PA-10003072,LOC00064,Standard Class,15.552,3,0.2,5.4432
4154,CA-2017-100160,20170907,CB-12025,OFF-EN-10001509,LOC00064,Standard Class,4.896,3,0.2,1.6524
4155,CA-2016-139689,20161229,MP-17965,OFF-BI-10004781,LOC00049,Standard Class,38.088,4,0.7,-27.9312
4156,CA-2016-139689,20161229,MP-17965,OFF-BI-10000145,LOC00049,Standard Class,2.808,3,0.7,-1.9656
4157,CA-2015-101091,20151205,SW-20245,TEC-AC-10003280,LOC00012,Second Class,47.984,2,0.2,0.5998
4158,CA-2015-101091,20151205,SW-20245,OFF-BI-10001107,LOC00012,Second Class,26.064,6,0.7,-19.9824
4159,CA-2014-126907,20141101,SM-20950,OFF-PA-10000533,LOC00027,Standard Class,15.696,3,0.2,5.1012
4160,US-2016-164588,20160416,AP-10915,OFF-AR-10003056,LOC00113,Standard Class,12.84,3,0.0,3.7236
4161,CA-2017-115546,20170514,AH-10465,TEC-PH-10002834,LOC00046,Standard Class,539.97,3,0.0,134.9925
4162,CA-2017-115546,20170514,AH-10465,OFF-ST-10002214,LOC00046,Standard Class,22.58,2,0.0,5.8708
4163,CA-2015-163587,20150314,EP-13915,OFF-LA-10004484,LOC00356,Standard Class,16.52,4,0.0,7.5992
4164,CA-2015-163587,20150314,EP-13915,OFF-BI-10003091,LOC00356,Standard Class,671.94,3,0.0,315.8118
4165,US-2017-106131,20170114,TP-21565,TEC-AC-10003027,LOC00043,First Class,169.064,7,0.2,-14.7931
4166,US-2017-106131,20170114,TP-21565,OFF-ST-10003638,LOC00043,First Class,168.624,9,0.2,14.7546
4167,CA-2015-160213,20150308,AR-10825,OFF-PA-10003848,LOC00256,Standard Class,19.44,3,0.0,9.3312
4168,CA-2014-157924,20141011,HA-14920,OFF-ST-10002352,LOC00055,First Class,31.92,4,0.0,8.2992
4169,CA-2014-157924,20141011,HA-14920,FUR-CH-10000229,LOC00055,First Class,433.568,2,0.2,-65.0352
4170,CA-2015-100216,20150413,HJ-14875,OFF-PA-10000788,LOC00155,First Class,31.104,6,0.2,10.8864
4171,CA-2015-100216,20150413,HJ-14875,OFF-PA-10002968,LOC00155,First Class,54.816,3,0.2,17.8152
4172,CA-2017-100601,20171116,JK-15370,OFF-ST-10002486,LOC00254,Standard Class,48.86,7,0.0,0.9772
4173,CA-2016-152163,20160701,JF-15355,OFF-BI-10002215,LOC00038,Same Day,14.2,2,0.0,6.532
4174,CA-2016-152163,20160701,JF-15355,OFF-PA-10000788,LOC00038,Same Day,12.96,2,0.0,6.2208
4175,CA-2016-152163,20160701,JF-15355,OFF-BI-10003364,LOC00038,Same Day,58.34,2,0.0,28.0032
4176,CA-2015-154340,20151129,EK-13795,OFF-AR-10003582,LOC00201,First Class,56.3,2,0.0,15.764
4177,CA-2014-128846,20140407,RS-19765,TEC-PH-10003273,LOC00038,Standard Class,629.95,5,0.0,163.787
4178,CA-2014-128846,20140407,RS-19765,OFF-PA-10000100,LOC00038,Standard Class,122.97,3,0.0,60.2553
4179,CA-2016-148593,20160616,BD-11320,OFF-PA-10001776,LOC00063,Second Class,46.35,5,0.0,21.7845
4180,US-2017-119039,20170306,BF-11170,OFF-BI-10004182,LOC00010,Standard Class,14.976,9,0.2,5.4288
4181,CA-2017-128426,20171007,JK-15730,OFF-BI-10000756,LOC00067,Standard Class,4.24,5,0.8,-6.36
4182,US-2017-136868,20171006,CR-12820,TEC-AC-10001539,LOC00046,Standard Class,319.96,4,0.0,115.1856
4183,US-2017-136868,20171006,CR-12820,OFF-PA-10002377,LOC00046,Standard Class,17.04,3,0.0,7.668
4184,US-2017-136868,20171006,CR-12820,OFF-ST-10000991,LOC00046,Standard Class,344.91,3,0.0,10.3473
4185,CA-2016-143749,20161205,AG-10300,FUR-BO-10002853,LOC00118,First Class,81.94,1,0.0,20.485
4186,CA-2016-111493,20161021,CM-12160,TEC-AC-10004510,LOC00309,First Class,98.16,6,0.0,9.816
4187,CA-2017-112536,20170518,SG-20890,OFF-BI-10003712,LOC00479,Standard Class,6.874,7,0.8,-10.6547
4188,CA-2017-112536,20170518,SG-20890,OFF-BI-10002571,LOC00479,Standard Class,1.996,1,0.8,-3.2934
4189,CA-2017-112536,20170518,SG-20890,OFF-ST-10004835,LOC00479,Standard Class,8.928,2,0.2,0.6696
4190,CA-2016-157714,20160926,CS-12175,OFF-PA-10004022,LOC00480,Second Class,9.99,1,0.0,4.4955
4191,CA-2017-166709,20171117,HL-15040,TEC-CO-10004722,LOC00286,Standard Class,10499.97,3,0.0,5039.9856
4192,CA-2015-129392,20150708,DM-13015,OFF-PA-10004248,LOC00033,Same Day,21.12,5,0.2,6.6
4193,CA-2015-150875,20151116,HK-14890,FUR-TA-10000577,LOC00481,Standard Class,696.42,2,0.0,160.1766
4194,CA-2015-150875,20151116,HK-14890,TEC-PH-10001254,LOC00481,Standard Class,304.776,3,0.2,22.8582
4195,CA-2015-154200,20150618,BG-11740,OFF-AR-10001044,LOC00189,Standard Class,51.98,2,0.0,15.0742
4196,CA-2016-124233,20160408,CK-12595,FUR-FU-10002597,LOC00004,Standard Class,24.7,5,0.0,10.374
4197,US-2015-134271,20150418,RF-19735,OFF-LA-10004093,LOC00024,Second Class,21.93,3,0.0,10.3071
4198,US-2016-161683,20161203,CJ-12010,OFF-AP-10000179,LOC00064,Standard Class,394.816,4,0.2,93.7688
4199,US-2016-161683,20161203,CJ-12010,OFF-BI-10001072,LOC00064,Standard Class,18.192,4,0.7,-14.5536
4200,CA-2015-143105,20151210,MA-17560,OFF-LA-10004093,LOC00024,Same Day,7.31,1,0.0,3.4357
4201,CA-2015-143105,20151210,MA-17560,TEC-CO-10002095,LOC00024,Same Day,799.984,2,0.2,249.995
4202,CA-2015-143105,20151210,MA-17560,OFF-PA-10002713,LOC00024,Same Day,41.28,6,0.0,18.9888
4203,CA-2015-143105,20151210,MA-17560,OFF-PA-10002254,LOC00024,Same Day,184.66,7,0.0,84.9436
4204,CA-2014-145387,20141031,AM-10705,OFF-AR-10001683,LOC00482,Second Class,49.25,5,0.0,18.715
4205,CA-2014-145387,20141031,AM-10705,OFF-PA-10002195,LOC00482,Second Class,10.16,2,0.0,4.7752
4206,CA-2014-145387,20141031,AM-10705,FUR-FU-10002364,LOC00482,Second Class,14.76,2,0.0,4.2804
4207,CA-2014-145387,20141031,AM-10705,OFF-BI-10004001,LOC00482,Second Class,34.08,2,0.0,15.6768
4208,CA-2014-145387,20141031,AM-10705,FUR-FU-10000023,LOC00482,Second Class,17.67,3,0.0,7.7748
4209,CA-2014-145387,20141031,AM-10705,FUR-CH-10002320,LOC00482,Second Class,1604.9,5,0.0,481.47
4210,CA-2014-145387,20141031,AM-10705,FUR-TA-10003238,LOC00482,Second Class,385.686,1,0.3,-60.6078
4211,CA-2017-109715,20171209,AH-10585,OFF-PA-10004965,LOC00037,Standard Class,15.984,2,0.2,4.995
4212,CA-2014-166457,20140505,PF-19120,OFF-PA-10003016,LOC00127,Second Class,9.42,3,0.0,4.239
4213,CA-2014-166457,20140505,PF-19120,OFF-AR-10003651,LOC00127,Second Class,6.56,2,0.0,1.9024
4214,CA-2014-166457,20140505,PF-19120,OFF-PA-10001363,LOC00127,Second Class,24.56,2,0.0,11.5432
4215,CA-2016-164637,20160304,RD-19480,OFF-BI-10003876,LOC00392,Standard Class,128.4,3,0.0,64.2
4216,CA-2014-103590,20141130,JL-15505,OFF-EN-10004007,LOC00185,Standard Class,62.28,4,0.0,29.2716
4217,CA-2015-111234,20150218,AB-10600,OFF-LA-10002271,LOC00026,Standard Class,9.24,3,0.0,4.4352
4218,CA-2017-149881,20170401,NC-18535,FUR-BO-10003894,LOC00095,First Class,482.664,8,0.15,85.176
4219,CA-2017-149881,20170401,NC-18535,TEC-MA-10000418,LOC00095,First Class,4799.984,2,0.2,359.9988
4220,CA-2017-134565,20170611,TB-21400,OFF-PA-10004243,LOC00006,Second Class,37.94,2,0.0,18.2112
4221,CA-2017-134565,20170611,TB-21400,OFF-BI-10001759,LOC00006,Second Class,18.288,6,0.2,6.6294
4222,CA-2017-134565,20170611,TB-21400,TEC-MA-10001570,LOC00006,Second Class,385.8,5,0.2,130.2075
4223,CA-2017-134565,20170611,TB-21400,OFF-ST-10004804,LOC00006,Second Class,102.96,2,0.0,1.0296
4224,CA-2017-134565,20170611,TB-21400,FUR-BO-10001519,LOC00006,Second Class,174.42,3,0.0,41.8608
4225,CA-2016-108644,20160930,SJ-20215,OFF-BI-10000343,LOC00117,First Class,1.964,2,0.8,-3.2406
4226,US-2014-102631,20141213,EB-13840,FUR-FU-10003930,LOC00037,Standard Class,94.428,3,0.6,-42.4926
4227,CA-2017-120327,20171111,WB-21850,OFF-FA-10004854,LOC00047,Standard Class,45.92,4,0.0,21.5824
4228,CA-2015-154970,20150105,SR-20740,FUR-CH-10003396,LOC00006,Standard Class,61.584,1,0.2,-6.9282
4229,CA-2016-113803,20160324,VG-21805,OFF-PA-10001994,LOC00239,First Class,22.48,1,0.0,10.3408
4230,CA-2017-100223,20170705,LS-16945,FUR-FU-10003601,LOC00078,Standard Class,332.028,9,0.6,-348.6294
4231,CA-2017-100223,20170705,LS-16945,OFF-BI-10003429,LOC00078,Standard Class,11.394,9,0.8,-17.6607
4232,CA-2017-100223,20170705,LS-16945,OFF-PA-10000232,LOC00078,Standard Class,15.552,3,0.2,5.6376
4233,CA-2017-100223,20170705,LS-16945,OFF-PA-10002195,LOC00078,Standard Class,31.104,6,0.2,11.2752
4234,CA-2017-100223,20170705,LS-16945,OFF-BI-10004492,LOC00078,Standard Class,6.316,1,0.8,-10.4214
4235,CA-2014-168823,20140921,MA-17560,OFF-PA-10004000,LOC00106,First Class,11.352,3,0.2,4.1151
4236,CA-2014-168823,20140921,MA-17560,OFF-LA-10004425,LOC00106,First Class,20.808,9,0.2,7.0227
4237,CA-2016-162404,20160723,NF-18475,OFF-BI-10000948,LOC00229,Standard Class,11.416,4,0.8,-18.8364
4238,CA-2017-104024,20170829,MD-17860,OFF-AR-10001972,LOC00064,Second Class,9.408,7,0.2,0.7056
4239,CA-2017-147144,20170326,MZ-17335,OFF-AR-10004587,LOC00060,First Class,19.83,1,0.0,5.949
4240,CA-2017-158673,20171229,KB-16600,OFF-PA-10000994,LOC00438,Standard Class,209.7,2,0.0,100.656
4241,CA-2014-133704,20140920,MA-17995,OFF-AP-10001366,LOC00026,Standard Class,43.92,4,0.0,11.8584
4242,CA-2014-133704,20140920,MA-17995,OFF-BI-10001636,LOC00026,Standard Class,20.232,3,0.2,6.5754
4243,CA-2016-159142,20160404,ME-17320,TEC-PH-10001448,LOC00029,First Class,149.97,3,0.0,5.9988
4244,CA-2016-159142,20160404,ME-17320,OFF-PA-10001776,LOC00029,First Class,27.81,3,0.0,13.0707
4245,CA-2014-138436,20140326,JD-15895,TEC-AC-10002323,LOC00002,Standard Class,66.3,3,0.0,8.619
4246,CA-2017-117702,20171128,LS-16975,OFF-AR-10004582,LOC00309,Standard Class,1.64,1,0.0,0.738
4247,CA-2017-117702,20171128,LS-16975,FUR-FU-10000576,LOC00309,Standard Class,1049.2,5,0.0,272.792
4248,CA-2017-117702,20171128,LS-16975,FUR-FU-10004270,LOC00309,Standard Class,20.9,5,0.0,7.524
4249,CA-2016-157336,20161201,SJ-20500,OFF-BI-10004236,LOC00070,Second Class,88.08,6,0.0,40.5168
4250,CA-2016-157336,20161201,SJ-20500,FUR-CH-10004997,LOC00070,Second Class,751.92,4,0.0,150.384
4251,CA-2014-168130,20140919,BS-11365,FUR-CH-10000988,LOC00165,Same Day,887.103,7,0.1,177.4206
4252,CA-2015-155068,20151023,RA-19285,TEC-PH-10004897,LOC00153,Same Day,55.944,7,0.2,-13.2867
4253,CA-2015-155068,20151023,RA-19285,OFF-AR-10002656,LOC00153,Same Day,10.688,2,0.2,2.2712
4254,CA-2015-155068,20151023,RA-19285,TEC-PH-10004924,LOC00153,Same Day,11.824,2,0.2,1.0346
4255,CA-2017-163160,20171013,TS-21610,OFF-PA-10003127,LOC00483,First Class,63.312,3,0.2,20.5764
4256,CA-2017-163160,20171013,TS-21610,OFF-BI-10000778,LOC00483,First Class,96.784,4,0.8,-145.176
4257,CA-2017-163160,20171013,TS-21610,FUR-FU-10001424,LOC00483,First Class,10.476,3,0.6,-6.8094
4258,CA-2015-101924,20150904,KB-16585,OFF-BI-10000962,LOC00326,Standard Class,9.762,2,0.7,-6.8334
4259,CA-2016-124793,20160314,MM-18280,FUR-CH-10002880,LOC00006,First Class,196.784,2,0.2,-22.1382
4260,CA-2017-118367,20171028,LO-17170,OFF-EN-10004386,LOC00046,Second Class,47.98,2,0.0,23.99
4261,CA-2017-164819,20171015,RS-19420,OFF-LA-10001045,LOC00070,Second Class,13.05,5,0.0,6.003
4262,CA-2017-158344,20170807,CC-12475,TEC-AC-10002006,LOC00351,Standard Class,63.96,4,0.0,19.8276
4263,CA-2017-123351,20170921,KT-16480,OFF-AP-10001242,LOC00113,Standard Class,80.48,1,0.0,24.144
4264,CA-2017-110429,20171103,DM-13015,OFF-BI-10000216,LOC00106,Standard Class,11.673,3,0.7,-7.782
4265,US-2016-131611,20161105,EP-13915,FUR-TA-10002774,LOC00067,Standard Class,863.128,8,0.3,-160.2952
4266,US-2016-131611,20161105,EP-13915,OFF-BI-10004364,LOC00067,Standard Class,3.564,3,0.8,-6.237
4267,US-2016-131611,20161105,EP-13915,FUR-BO-10000780,LOC00067,Standard Class,956.6648,7,0.32,-225.0976
4268,US-2016-131611,20161105,EP-13915,OFF-BI-10001989,LOC00067,Standard Class,12.588,3,0.8,-20.1408
4269,US-2016-131611,20161105,EP-13915,TEC-AC-10004001,LOC00067,Standard Class,171.96,5,0.2,45.1395
4270,US-2017-124821,20170625,AM-10705,FUR-TA-10000688,LOC00061,Second Class,871.4,4,0.0,148.138
4271,CA-2015-166975,20151126,SH-20635,FUR-FU-10003930,LOC00281,Standard Class,692.472,11,0.2,190.4298
4272,CA-2016-123806,20161124,LA-16780,FUR-FU-10000965,LOC00309,Second Class,207.76,4,0.0,85.1816
4273,US-2017-158505,20170721,SF-20200,TEC-PH-10004071,LOC00409,Same Day,71.928,9,0.2,6.2937
4274,US-2017-158505,20170721,SF-20200,OFF-AR-10001044,LOC00409,Same Day,25.99,1,0.0,7.5371
4275,CA-2015-142692,20151023,AG-10495,OFF-BI-10004140,LOC00060,Standard Class,3.592,1,0.2,1.1225
4276,CA-2015-123456,20150709,KN-16450,OFF-AP-10002684,LOC00078,Standard Class,48.632,2,0.8,-121.58
4277,CA-2017-151358,20170818,NF-18595,OFF-ST-10000046,LOC00060,Standard Class,323.1,2,0.0,61.389
4278,US-2016-107440,20160416,BS-11365,TEC-MA-10001047,LOC00101,Standard Class,9099.93,7,0.0,2365.9818
4279,US-2016-107440,20160416,BS-11365,FUR-FU-10000550,LOC00101,Standard Class,9.96,2,0.0,3.2868
4280,US-2016-107440,20160416,BS-11365,OFF-BI-10002432,LOC00101,Standard Class,25.3,5,0.0,11.891
4281,CA-2014-166989,20141114,RM-19675,OFF-PA-10004470,LOC00165,Standard Class,11.36,2,0.0,5.2256
4282,CA-2014-166989,20141114,RM-19675,FUR-CH-10001797,LOC00165,Standard Class,69.264,2,0.1,14.6224
4283,CA-2014-103100,20141220,AB-10105,OFF-LA-10003720,LOC00305,First Class,3.69,1,0.0,1.7343
4284,CA-2014-103100,20141220,AB-10105,OFF-BI-10004600,LOC00305,First Class,1103.97,3,0.0,496.7865
4285,CA-2015-105690,20151121,CA-11965,FUR-BO-10003965,LOC00484,Second Class,246.1328,2,0.32,-76.0116
4286,CA-2015-105690,20151121,CA-11965,OFF-LA-10000240,LOC00484,Second Class,11.696,2,0.2,3.9474
4287,CA-2015-105690,20151121,CA-11965,TEC-CO-10001571,LOC00484,Second Class,439.992,1,0.2,164.997
4288,CA-2017-127516,20171228,EH-14005,OFF-ST-10000736,LOC00396,Standard Class,64.784,1,0.2,-12.9568
4289,US-2015-117184,20150517,ON-18715,OFF-BI-10002082,LOC00015,Standard Class,33.28,5,0.8,-49.92
4290,US-2015-117184,20150517,ON-18715,OFF-PA-10002250,LOC00015,Standard Class,14.088,3,0.2,4.9308
4291,CA-2017-102407,20171209,AT-10435,OFF-AR-10000122,LOC00026,Second Class,11.16,2,0.0,2.79
4292,CA-2017-102407,20171209,AT-10435,FUR-TA-10003748,LOC00026,Second Class,896.328,9,0.2,22.4082
4293,CA-2017-102407,20171209,AT-10435,OFF-AP-10001394,LOC00026,Second Class,189.0,1,0.0,68.04
4294,CA-2017-130967,20170310,EB-13870,TEC-PH-10004896,LOC00012,Standard Class,53.982,3,0.4,-10.7964
4295,CA-2017-101581,20171022,DW-13195,FUR-TA-10002607,LOC00314,Standard Class,177.225,5,0.5,-120.513
4296,CA-2017-169124,20170703,MB-17305,FUR-FU-10001215,LOC00485,Standard Class,129.39,3,0.0,54.3438
4297,CA-2017-117261,20170904,TH-21235,OFF-ST-10000419,LOC00004,Standard Class,54.32,4,0.0,0.5432
4298,CA-2017-129021,20170823,PO-18850,TEC-PH-10001459,LOC00395,Second Class,4367.896,13,0.2,327.5922
4299,CA-2017-129021,20170823,PO-18850,OFF-PA-10000241,LOC00395,Second Class,49.568,2,0.2,15.49
4300,CA-2017-129021,20170823,PO-18850,OFF-AP-10003040,LOC00395,Second Class,161.376,6,0.2,12.1032
4301,CA-2017-129021,20170823,PO-18850,FUR-FU-10001852,LOC00395,Second Class,2.784,2,0.2,0.4176
4302,CA-2017-129021,20170823,PO-18850,OFF-PA-10000141,LOC00395,Second Class,8.72,5,0.2,2.943
4303,CA-2014-123253,20140822,DE-13255,OFF-AR-10002804,LOC00347,Second Class,3.912,1,0.2,1.0269
4304,CA-2016-121601,20161004,MO-17500,OFF-EN-10003862,LOC00486,Same Day,59.752,7,0.2,19.4194
4305,CA-2014-162278,20141026,AH-10585,FUR-FU-10000448,LOC00060,Second Class,63.92,4,0.0,3.196
4306,CA-2014-162278,20141026,AH-10585,TEC-PH-10000526,LOC00060,Second Class,383.96,5,0.2,38.396
